Word ID,Word
5640,distributed
3716,contemplation
7977,discharged
5692,maiden
7578,reynolds
6692,insignificance
580,sooner
6860,indifference
5489,corruption
1232,abatement
3099,caught
3019,below;
5645,scheming
6317,evil--a
1848,solemn
5789,sir
7309,correspondents
3461,understand
3241,mend
7075,_as
2505,forgets
2419,unfavourable
2599,reminding
1337,invariably
6274,all
1658,sarcastic
8103,cheating
2564,performing
6276,suspects
1004,43
6240,abuse
838,professions
7107,glow
1885,derivative
1997,entreat
3192,earl
1689,get;
5166,accordance
3431,blushing
6639,societies
612,inclined
6025,victory
4754,fearful
7187,fond
889,fidgets
1306,daring
5389,neglected
8214,concluding
2059,net
3154,catherine)
3604,welfare
3853,petrified
3865,route
7315,instructing
7718,unfit
3376,site
2562,live;
5913,estates
4922,packed
1097,attics
5879,packing
4253,condemn
7962,cared
2779,winking
296,woe
2565,sent
5425,enable
6963,formidable
7013,clerical
5176,err
2735,solemnity
6736,verdure
2092,wine;
14,deny
1974,softened
2184,complying
1601,duel
6761,yes--if
4694,quieted
6577,defence
6800,19
5839,shifting
6958,animal
2228,volume
3757,hates
6019,status
3964,meeting
4644,table;
7047,equivalent
3628,jealous;
2377,treated
333,letter-paper
6075,pleasures
7457,awed
4562,door
2615,insensible
2341,business@pglaforg
7260,consent
6235,promoted
148,china
6570,warmest
4204,greater--what
7665,performer
2241,incur
3851,ear:
7318,scruple
4264,unfortunately
2959,sport
1391,refusal
7528,qualification
6022,_more_
4461,borrow
4706,harshly
5664,visiting
1316,ventured
5423,alighted
5708,boxes
6053,numerous
3731,lane
7957,striving
2179,again
328,delight
3974,levelled
5356,assembled
6805,edw
5777,two
5594,distressed
4302,vulgarity
435,year
2826,fortitude
3739,pglaf)
6939,exposing
5572,calico
4869,hence
446,restoring
4038,narrow
3221,residing
6205,street;
5965,idle
6382,include
3800,smile:
5562,dancing
3353,penetration
7209,asked;
6049,luckless
872,trout
4949,connection
4351,line
4373,wisely
18,nicest
7602,never
3809,arranging
3571,country;
1521,fainter
1109,stability
354,economically
2733,spokesman
4717,confess;
8168,brightened
6766,settlements
7609,half-opened
8037,you;
4710,concealing
3575,wanting
233,rapturously
4813,look
703,improve
2924,open;
7284,invaluable
7259,sustained
2319,breeding;
797,efficacy
7850,commercial
5587,curiosity
3505,ball-room;
7271,remark
6443,boisterously
1775,rightly
865,mortification;
663,would;
6749,boundary
7657,severity
1143,lydia's
5514,perforce
2885,features
3934,total
6438,bearing
5307,cruelty
2608,any;
3531,shades
314,'my
657,finished
5614,fall;
7468,means
159,playing
1009,modesty
3209,successively
6943,acquaintances
5281,restless
6180,forgiven
5596,probabilities
5955,if
5977,fare
2164,intentionally
4726,narrowly
122,inconsistency
4719,touched
6155,enough;
4381,no--why
262,fashions
3027,chair
5067,injured
7987,precipitance
263,else;
5618,reasonable;
2757,supposed
5410,grouped
4298,suspicious
8008,me--and
1763,intimates
2739,guilt;
4158,severe
957,fresher
2338,_would_
8221,books;
2871,_me_--i
7950,committed
1400,colds
2046,whist
6816,divide
1201,forster's
5628,cure
7697,completed;
2825,hope
1727,debts;
6260,dispense
4046,talk
2548,peevish
1952,negative
5687,frighted
4294,_make_
2760,paragraphs
7449,happen
6259,rallied
5920,indignity
4119,pure
212,judgement
4923,expressly
3969,prevail
135,quarter
3971,gate
7883,allowable
5074,practised
322,conclude
2456,oppose
768,_scheme_
886,actions
50,pg
1829,inventing
5152,farther;
4769,overspread
3300,misunderstood
4635,graceful
2426,gamester
5120,dividing
496,maria;
2498,_one_
7551,encumbrance
3724,downstairs
5111,particulars;
231,assurance;
2102,99712
4366,store
7833,searching
1886,38
6067,mutual
8003,girl;
3473,wickham'
8026,month
2883,_be_
2273,indisposed
3847,cautioning
7448,unimportant
24,wander
2878,fortune;
7269,exceedingly
5680,park;
7858,enough--one
3254,command
3161,deigned
1577,heavy
7529,fool
7869,authoritative
3788,lease
5891,ceaseless
8093,opposed
2847,tranquillity
6969,graces
2932,although
4930,extraordinary
5988,change
5499,beneath
1034,associating
7996,feather
6405,disturbed
4825,offended;
2126,darcy's
2691,'having
6379,animating
5486,desire
4711,glad
6391,dinners
220,laudable
924,nobler
3219,magnitude
4712,convenient;
3013,pemberley
5729,confusion
4007,1f5
3138,behaved
3234,reports
4030,6
5722,chagrin
4698,hatefully
1563,offered
2239,wished;
850,enormity
2890,pretence
7827,loved
719,revive
5193,admired
4750,valley
1419,reasonably
3923,sing
6220,beautiful
562,counterbalance
5030,_prudently_
7576,madam
5792,lies
6280,marks
5360,manage
5466,unbending
2490,wisdom
6933,start:
3371,officers;
6091,kingdom--provided
5790,disrespect
8002,approved
4371,half-laughing
5313,louisa
7130,venison
3991,improvements
5641,disdained
5958,doors
2448,wiser
6072,overthrown
7464,changes
5736,soothe
1797,bestow
7180,beginning--from
8222,pyramids
250,humbled;
6869,_sentiment_
3050,abominable
4328,one;
5634,love
2973,deprive
603,company
5008,alike
5984,presented
479,misfortunes
3393,self-complacency
4740,warranties
4197,party--for
1147,forming
7137,exactly
3951,villainous
5496,misled
1169,last
166,till
8038,rejoiced
6242,affection
4458,tease
1476,end
5377,smiling
7009,man--and
4806,redistribution
723,season;
2374,desirous
2897,tortured
4483,impolitic
3447,bye
5298,these;
1824,adopted
6406,vastly
3942,reflection
1440,nobody's
7623,side-glass
3572,rude
295,kitchen
6881,occasioned
7158,pompous
3525,ladies;
7829,inherit
6929,unshackled
1929,scarce;
964,boast
8015,neighbourhood;
7275,reverting
2196,camp;
6381,mingling
3118,conversation
5343,as
3516,yesterday
8045,elevated
3148,conditionally
4671,public;
4873,housekeeper;
3926,everyone
7246,farthing
8227,grounds
6713,unexpectedly
4399,loo-table
6361,flirting
6282,vice
5388,curtains
1210,pretty
2496,sufferings
210,amused
5055,guessed
5811,depart
2968,glowing
524,affected
7473,everything
3889,puffed
5774,air;
1832,say;
2645,consoled
5753,slow
5282,deficiency
7766,arose
4630,tables
756,utter
931,http://pglaforg/fundraising
3008,rescue
2870,entitled
1130,happened;
4396,ruin;
972,hills
4642,me
1116,descended
1534,flying
4640,increased;
1191,thither--for
1930,size;
7084,payments
379,wishes;
2242,too
6954,contracted
4016,detached
8060,fancy
7679,mistook
1083,cucumber
718,ceremonious
208,determined;
4629,compensation
184,least
5440,prudential
7041,reproofs
7814,unattended
5724,injunction--and
6339,habit
6439,laughed
961,disgusting
1221,observations
6333,displeasure
4184,rebuke
6573,rid
2107,irretrievable;
2169,among
6343,speaker
2859,wit
608,human
5080,amounting
8149,lace
3006,809
4045,sleepless
7838,escaping
3747,work-bags
5829,guidance
1794,excellency
6437,joining
779,next--and
6964,merits
898,joy
261,warranty
871,parlour
2149,housemaids
2353,pray
4485,fellows
269,progress
361,_should_
1369,doubled
2980,etiquette;
1153,housekeeping
5319,tea-time
7238,repose
5686,heirs
161,partiality
4075,officer
735,solicitation
8201,relations
7017,coarseness
1328,death
4887,ago
3386,unassuming;
3763,decidedly
4042,hired
6558,inhumanity
6063,effect:
2503,querulous
5515,spirits
5910,casual
966,sufficient
2445,prejudices
8120,susceptibility
5860,exporting
4243,seize
165,terms
4130,directly
1853,mistake
7783,blushed
5858,feelings;
100,enduring
832,disservice
1934,educational
6201,awakened;
3271,voice;
4390,contrivance
2637,withheld
8135,latter
2573,practice
3326,direction;
7303,benches
560,throat
8033,unsocial
5589,town--and
636,superintends
366,advising
551,particulars
3202,included
5808,years
7067,sweet-tempered
7898,tour
6492,deceitful
4587,advice
4462,attempting
7965,cried;
1373,engagements
3085,absurdity
7190,barbarous
753,parade
6899,engaged
1240,strongly-marked
6026,ladyship's
5663,calmly
1039,repeating
2670,other
6520,arm-in-arm
5832,obey
2816,worn
65,assents
3816,alleviated
5303,struck
7458,luck
1984,peak
7362,junior
163,deliberation:
785,stanzas
2216,obsolete
1038,reserved
426,originate
692,anywhere
4618,gathered
5109,recovering
5511,links
3877,day's
183,recollect
1359,mayoralty
6986,studying
1257,disinterested
5590,poultry
4467,officers--yours
5923,derbyshire
2373,skill
2288,sympathise
5365,cruelly
6176,strangers
2328,reply:
6172,afresh
811,created
3899,salt
951,eloping
6838,rain;
1607,unsettled
3448,success
1936,deportment
5584,insufficient
37,complaisant
7314,experienced
1310,annesley
4962,myself--for
1600,course
2852,develop
3128,married;
5206,located
5059,1
2654,colouring;
2887,unaccountable
2621,footing
5419,cheerful
6475,son-in-law
5320,35
324,opinion
836,haggerston
1834,desert
7086,conversed
6600,circles
824,inevitable;
56,sportive
4478,honestly
6328,annexed
5046,31
7734,apprehended
4319,_that_
1260,anger
6845,perfections
2591,expected;
2509,exempt
5457,stands
5438,_laugh_
1433,richard;
4064,($1
8143,thing;
4955,looked;
2921,staircase
2617,merited
1298,savage
6190,longing
5210,which
7037,discreditable
6480,disturbance
4342,ladies
7416,nicely
6979,questions--about
3887,daughter's
3244,military
7276,discussed;
3727,addressing
15,_appearance_
6411,cup
4440,repaid
1694,assured
2727,well--and
3033,varying
6629,internal
2888,objecting
1368,profusion
3620,rushed
3066,mouth
5414,himself
7411,livings
3735,apologise
1515,ingenuity
3856,_fine
2868,thirteen
7327,delights
3078,church
7068,e-mail)
1405,ensign
6927,humiliation
5870,lament
2289,mild
2428,deceiving
7170,hither
7375,reluctant
5143,chimney-piece
5795,regulars
2758,calm
1001,but
5125,depended
473,inches
6589,watchful
6213,operated
7747,stout
2686,wavered
7412,modified
6085,solitude
3968,happiest
1437,no
2020,unguarded
8106,lips
792,occupied
2618,consequence
2910,world
6597,somewhere
225,recovered
897,unwillingness
3262,greater
5746,straws
628,1e5
2036,wise
4849,counting
6039,lodge;
7944,deductible
6169,stated
5058,lay;
3651,ensued
5216,_tolerable_
3293,owing
114,pools
2692,brow
1787,sons
1898,studier
7566,alone;
3610,present
59,unable
932,glazing
2458,season
1281,bottle
6269,listening
7852,highflown
86,slighted
5382,misfortune
857,chaise
1670,hoped
1801,deemed
4239,attempt
6778,pleased
3040,agreeable-looking
5770,earlier
694,regular
4870,ill-treatment
6057,tuesday
5406,mend;
3162,utf-8
7986,tenderness
6818,so;
5132,within
7436,pronouncing
2023,walked
5796,token
5747,disgrace;
3329,founded
4815,drinking
7916,royalties
224,member
7096,billiard-table
3235,charged
2464,(most
2361,requisite
2586,her--and
2669,common;
3289,afterwards
843,agreeable--allowing
5776,nay
621,acquit
3629,pounds
3165,spacious
1510,this--though
860,griefs
933,jane's
800,insincere
4638,distrust
2484,_only_
5124,sanctioned'
8130,allowing
7218,step
2235,cough
2939,wearied
2160,bingley)
6305,stranger's
5016,frighten
4111,certain--but
123,springs
1277,consulting
5617,blamelessness
4338,long;
4996,creditable
4960,(and
2598,fortnight;
7105,creative
1283,surmises;
6821,deficient
2215,cogent
5889,swallowed
1630,been
6970,circumstances;
6,drily;
3921,continued
1481,exceptional
3127,reanimated
5994,cessation
2026,untouched
91,complaisance
1989,inferences
1238,social
8050,_particularly_
4728,contrast
2570,discourses
275,astonish
3836,imagination
7811,afflicted
1294,reflected
1422,pitied
5716,admired;
4054,damp
1647,confessed
6194,frost
4920,universal
5545,bit
60,silliest
4039,departed
1789,injuries
1681,walking
3031,regularly
4619,village
1246,jones--therefore
3700,marrying--and
4527,circumspect
1759,meet
6871,seminaries
5474,carved
6397,preferment
6207,sameness
2732,passed
6663,entreated
2707,yesterday;
1623,procure
6414,wonderful
8123,bestowed
6033,attended
7266,cautious
4532,these
1524,manner--nay
4864,scarborough
3,offenses
4443,arrogance
1666,insipid
1808,disdain
6677,politeness
891,contract
1073,brain;
4934,discomposure
7272,mind;
357,repel
2078,performance
1716,oakham
3212,water
2804,conversing
3965,altered--what
3693,25
6841,well-bred
804,carefully
868,meetings
1835,believe
4170,eliza
4137,language:
6704,partners
4603,letting
2013,weakness
447,perceive
4359,turnpikes
5102,shoe-roses
6786,engrossing
289,curious
6813,express
7400,about;
6473,laughingly
1867,afforded;
2439,dismission
5740,proud;
3902,vogue
5083,ragout
7123,accessible
3232,disapprobation
7460,_month_
2053,attraction
1494,united
7993,broad-faced
7176,replied:
3755,visited;
6401,nourishes
369,selfish
1308,comfortless
6432,complain
7939,hearth
7865,assistant
5945,asserting
5570,allayed
3774,finding
7675,remedies
4592,!--excellent
7647,commiseration
1052,!--i
7983,mixed
494,softness
5290,repented
3961,report
2616,coats
8067,general;
109,shoes
689,solicitude
7263,lot
5557,compassion
8225,slowly
4651,declare
3649,hotels
1967,(wwwgutenbergorg)
2524,great
2455,source
1091,morrow
3052,reading
5242,plainer
343,appears
3903,died
3095,digressions
6191,stepped
5632,together;
8088,encouragement
4648,presume
4346,obsequious
2,says
1199,singing
5469,clear
3907,non
2807,narrowest
6388,driving
5649,imaginary;
4071,inquired
5630,heal
1134,forgave
2702,months
3210,kent
1313,uncertain
7116,female
529,taxes
7808,repelled
6661,volubility
5769,ungracious
1371,display;
104,_here_
2814,comparative
7025,obstinacy
5104,stables
5485,on:
302,despite
4856,near--
7934,harriet
6140,sisters
956,spoilt
6023,introduction
6715,tractable
8109,twelve
3508,circulating
2675,exclaiming
5859,vanish
1114,yawn
7174,purses
1851,profligate
1651,their
4450,insolent
1046,racked
505,novels
3546,increasing
382,note
8186,copse;
5493,playfulness
3569,wrong;
449,enough--i
3677,unlucky;
1535,limitation
3579,ideas
6533,_what_
7103,theirs
6967,finer
310,possibilities
101,canvassed;
5946,methods
2408,refuge
7426,acceptable
4318,stretched
3347,resume
6794,locations
6369,concealment
5278,effectually
4280,point'
5975,pleasures;
7603,rage
384,punctuality
1107,civility;
5934,flattered
6000,etc;
3214,justification
7497,sweet
6303,_boulanger_--
5462,jot
6804,haunt
4814,seconded
6423,reverse
5013,questions
4919,tremblings
129,fellow-travellers
503,fact
7804,choice
1969,darting
5875,library;
3818,county;
1576,needless
7150,grown
5028,valueless
368,coincidence
7253,overset
2323,_nephew_
4163,praise
4988,told
5944,devoted
6315,assemblies
3822,e
2533,nuptials
1300,slept
6294,fit
2632,impulse
5639,were;
174,constitute
3000,domestic
3915,hertfordshire--paid
3190,smiled
1842,vows
7352,everybody--would
3198,cousin;
696,breeding
4208,heaven
6335,candid
5707,pitied;
3880,thither
5009,gets
5997,face
1271,splendid
3174,lesson
1584,breakfast-room
2073,against
7659,practising
7205,length
1218,week;
1542,http://wwwgutenbergorg/1/3/4/1342/
4358,quit
6375,sort;
6728,history
7573,early;
1678,industriously
2085,timed
2567,laughing
4625,exhibiting
3383,written;
140,and
4943,valid
848,finery
3694,formerly
601,special
4435,freely--a
429,came;
7882,maid
6630,surmise
7618,civilities
5903,invalidity
2492,wonder
5304,defects
1250,positively
7564,behind
452,glimpse
5868,abroad
3992,until
5348,bold
4279,leave
6999,harboured
2789,suffers
7860,extorted
485,lucases'
5917,might
2768,lizzy--
53,girl
5052,blameless
7364,ridiculous
3399,gentleman
6714,fewer
76,forbearance;
4452,decisions
1187,sentiment
4295,18
6041,uncommonly
5791,blinded
614,war
7405,surely
982,trying
4705,neither;
5836,public
1750,pursued
3157,richly
6356,this
3999,attendance
284,thither;
1951,acquired
234,compliance
3657,closed
7,intelligence
4052,adding:
3134,conscience
7837,depended;
6500,dawdled
1355,1a
3806,alluding
4702,meanwhile
1171,spring
1982,guide
1412,entail
2189,_you_
7821,tents
5213,falls
44,allow
2766,remembered
1877,character
470,possible
442,enjoyment;
2646,dutifully
5925,suspect
6114,affable
7377,lieu
7606,william's
2677,tenderly
3417,astonish--and
7006,heartening
1838,ever
3462,exist
5020,disinterestedness
7692,satin
2067,dropt
7442,ceremonies
5744,sir--
5288,unknown
5592,exceed
4932,parish;
2375,bound
5547,grove
5733,observation
4229,astonished
1940,tent
4332,accident
2056,intelligible
2923,successful
67,distinguished
8121,impartiality--deliberated
4736,owes
6125,pretended
2331,vexation;
2974,unassuming
4033,worthless
2609,main
5043,employing
1641,dissemble;
1513,brother--very
2543,sister;
4974,somewhat
2325,spare
3051,card-table
3146,behind;
7369,expecting
378,sat
722,person
7772,angrily;
6291,_heard_
3551,exuberance
6254,twelvemonth's
3691,brothers
5800,swamp
1910,cousin
7476,miserable;
4590,grosvenor
4436,unavailing
3279,easter
351,failed
3824,implied
829,triumph
7097,situation
4487,regulated
3345,luckily
6371,apprehensive
2653,hereafter
6310,liveliness
4299,brown
3327,remedy
1333,writer
1900,delivering
7586,absurd
6950,suffering
2166,uneasy
6883,feet
4953,recognized
1424,beneficence
8145,rejection
5153,conveying
6503,contemptuously;
684,modest
5208,pains
4099,period
4597,heretofore
3178,research;
4297,her;
1667,fancied
3944,john
7366,extractions
5108,sour
7880,charles
5431,gentlest
4804,previous
4703,valued
6653,avarice
4599,pool
4414,met
6324,screens
1487,trial
2566,ebooks
2547,forwarding
5141,eleven
4424,occurrences
6102,should
176,duration
2940,flight
3164,amusing
441,false
4369,prompt
7761,scruples
1311,thin;
4035,gives
5824,jenkinson's
6129,surpassing
266,fuss
7184,town
841,goes
1077,stoutly
4062,coincided
4336,connections
6278,elsewhere
7992,'lydia
7857,compilation
3783,nothing;
4834,meat
7102,them:
1511,more;
523,all--all
2113,she
5867,continued:
4947,witty
6701,fitted
3016,kenilworth
515,angry
1674,educated
2648,eager
1659,servility
439,another_
4194,position
2480,ramsgate
4545,affectionate
2640,graciously
4554,moving
6222,great-uncle
3935,unfelt
96,admirer
4210,bride;
6415,approach
375,advanced
1302,fidgety
7168,displease
5544,worked
8086,_does_
7771,arrested
279,example
6604,accessed
6758,impression
5739,discontinuance
3803,oftener
1457,played
6702,indispensably
7746,bent
2975,bears
4215,study
367,maternal
2478,fluctuating
5954,remind
6886,obeisance
3870,declare;
3056,carpets
142,secured
1417,improbable
5229,incumbent
1196,electronically
7674,physical
4676,conjectured
4129,rode
5510,refrain
7914,improved;
5339,wife
4560,disposing
7871,foxhounds
294,solace
3323,dull
47,am
3356,beholding
3840,treasured
1632,respectable-looking
1398,sincerity
1370,permit
4652,england
282,coughs
7755,obligation
6088,assented
7389,officiousness
1132,colouring
3141,dictate
182,follies
555,retrospections
854,crowd--but
3534,adjusting
1020,jane;
2957,years'
5128,replies
2759,arrival
8035,urged
127,read;
6170,agreed
7611,sharpened
6135,much_
3412,help
1973,speedy
4120,unintelligible
1561,fourthly
7632,excellence
2756,afraid;
1587,thought
977,overspreading
5763,reserves
762,anecdote
4180,trespass
2798,alienated
3573,each
1228,disappointment
383,felicity
256,cover
3117,opportunities
2209,handkerchief
5287,cry
2526,propose
709,coldly
5441,turnpike-road
7108,smiles
969,scolded
422,collins's
6459,detaching
3681,child)
7508,vulgar
3227,requirements
6485,prudent
370,there--yours
908,confirm
764,revolt
3562,hall;
2176,decline
7312,winter;
4040,throughout
1138,confinement
3721,wine
5037,pull
6850,paying
17,international
7268,production
2403,lambton
7151,hoping
3180,falsely
1492,sash
1126,1e
2894,required
4508,handwriting
1931,slit
1682,fun
2560,runs
3953,go
3980,undervalued;
2199,attendant
311,foresaw
1195,expeditiously
4861,suffer
6982,sitting
3432,repine
7419,conversation--a
858,liking
1718,unwearying
7920,belonged
6852,show
1559,gentleman's
535,interruptions
566,examined
5741,ways--with
7892,brink
340,whole
1807,shape
2603,shorten
1870,inviting
1963,pocket
6726,are;
3547,writing-table
2387,understanding
2976,cooking
2276,demands
7358,mortifying
5049,reappear
87,_begin_
7059,wantonly
5324,ancient--though
4498,insignificance;
1714,_hauteur_
2280,faces
5036,confess
7846,doubt
4217,appeased
423,gardener's
4918,ridge
2523,employments
7322,torment
7969,security
772,tell;
5130,sister-in-law
2236,ill-success
5129,tete-a-tete
2511,proposals
4722,m
5253,1f
5138,prohibition
1554,facility:
6990,information;
8022,questions--and
3070,lucas;
2008,lips;
7494,reminded
7065,support;
7349,_can_
5471,kinds
7347,_their_
2697,parent's
3308,confiding
8059,chances
3981,thankful;
4942,promises
8085,uselessly
7559,informs
425,further
2430,lighted
1288,subjection
4556,middle-aged
7725,indelicate
2706,remorse
1767,coat
8128,selected
6511,consequential
513,negligent
4787,youths
2977,amply
4585,re-kindled
1455,_of_
2335,expend
3786,misused
1668,farther
4001,built
967,sensations
7351,prizes
3819,innocently
4697,anyone
2600,better;
2123,hill
4050,civil
2792,employment
7955,besides
3528,conception
3690,knew
2465,needlessly
7790,precious
3761,self-conquest
1890,memory
2150,desiring
8233,intelligence--elizabeth
5871,jane
2539,considering
3119,hurt
1343,mention--she
1764,interesting
2849,stirs
1170,implacability
2774,oaks
6522,slowly--and
4497,recollection
3349,privileged
4481,implacable
3369,lodgings
7888,possessor
1902,views
7742,necessary;
2947,'_she_
2254,group;
1320,accomplishment
6239,be
6668,ones
196,invectives
4902,synonymously
3173,eminence
4065,resisting
5938,showing
128,teasing
5157,done;
1197,added
7775,accompany
571,prove
5956,gratify
26,serve
3996,walks
5374,indicated
386,cake
3754,eastbourne
6739,worse
2180,varied
2746,51
7415,lord
8054,footstool
1404,threatened
4511,satisfied--and
4110,couple
2307,1f1
4500,gradual
3201,'ah
3855,appearing
5550,companions;
7148,them;
4933,doubted;
8157,fruit--of
6705,_too
1385,well-grown
3597,parents
6418,pressingly
8080,just
3309,imply
6404,yielded
338,much;
7813,narrow-minded
2396,tranquillity;
38,separate
1045,adding
5286,arguments
7733,he;
2002,protection
4207,important
1394,files
7994,consider
4051,thanking
7583,interval
1151,seasonable
5931,impetuous
4340,irritated
3217,adhered
6637,plantation
5668,mortal
1089,deeply
6100,mind
5880,introduce
7112,fear;
4265,receiving
41,speaking
3334,turned
3995,dawson
3172,suggest
2590,everybody's
7060,lament;
5254,mean
642,strange
5900,shared
3523,warded
7760,happier
1724,persist
7964,treasure
1233,better
7935,bashful
84,listened
548,60
2117,walking;
2619,heart;
564,injure
1399,purse
7104,resentfully
1464,protest
4199,ideas;
697,infinitely
3521,generality
1565,unkindness
6682,month's
4077,illiterate
2904,ill-judging
116,charity
7554,sunk
2039,composed
4309,tires
5884,kind;
4165,tired
7545,property
2664,nasty
4945,coachman's
5432,men;
2751,also
671,instances
2627,frankness
1717,it--but
45,charlotte;
8064,distinguishing
4763,impertinence
3280,ill-qualified
4442,backed
1800,'tis
4488,ball-room
227,f
2666,adapted
2879,bounty
6082,common
1336,motive;
1048,1e8
3474,st
1942,mature
1416,joined
5002,character--there
5552,dispose
6256,worthy
5392,had
6182,consisted
3303,surpass
6055,lower
2438,live
7142,official
6569,descent
492,expected
609,triumphantly
1790,justly
3956,mansion
1131,dishes
3302,ramsgate;
3637,apologised
4895,kingdom
7293,july
508,hour's
7032,sallied
2705,other--of
3605,quarrelling
7482,ensue
7620,gift
744,safety
5762,houses;
2485,55
2147,file
1125,praise;
172,!--that
5258,neighbour
6408,lessened
2745,!--her
633,than
6286,purposely
4915,credit;
549,epsom
2919,peculiarity
856,hopes;
8089,alleviate
5898,disadvantage
7425,opportunity
5535,hysterics
3753,blenheim
5337,curricle
195,questions;
6523,creature
5475,joking
5720,parties
851,coffee;
8139,regained
7166,redistribute
1660,false;
1095,commended
1527,it)
7737,policy
4675,symmetry
3533,stiffness;
922,cried
4978,resolute
4817,fancy;
6362,revenue
7757,singled
355,condolence
5292,sheet
4159,pretensions
6211,embarrassment
4939,danced
2125,having
710,there
4588,intelligent
1182,esq
6268,29
5144,saucy
7769,recommendations
6517,venting
1615,lively;
5541,visitor
5608,care;
7333,chaperon
1390,him
2773,sons-in-law
643,fruits
8228,fluttered
6608,obliging
1211,staff
3989,believes
4192,guinea
7298,reader
1860,wish;
739,matrimony;
6052,caroline
248,steward
4680,mrs
4246,on
1012,equipage
5482,grief
1899,civility:
6435,condescends
5701,fully
6851,heighten
6295,18th
2207,entirely
344,exceeded
5097,shillings
514,derives
7229,humbling
3832,untidy
3107,immovable
4014,1f3
6625,invariable
8112,stating
7902,seated
4431,several
4477,network
3062,unforgiving
1105,tens
7237,duties
7317,determining
5503,indicate
3415,dispelling
418,folios
7342,propriety
2710,4557
407,things
4206,borrowed
3083,assiduously
6731,dying
1321,moral
2578,_anybody's_
4591,horror
605,infinite
1168,absolutely
139,possession;
4903,matter
7054,returning
1729,'lady
2729,accents:
3966,would--i
1485,across
7643,spots
4816,amazes
6564,solicit
5852,defense
4320,meantime
7313,coaxed
1770,disliking
1995,laurel
6868,attained
3918,pages
1954,unworthily
691,offence
336,raptures
4305,designing
4395,impurities
4472,enjoyment
5862,scandalous;
6575,entertain
8230,solaced
4510,challenge
264,executive
5509,----
6681,away
3402,readable
4147,ardent
3152,pleasantest
1638,implies
599,finances
802,sideboard
6612,gutenberg-tm
3324,impertinent
2982,promise;
443,_insist_
4372,malice
2052,winter
6175,importing
2082,choose;
7868,inn
4391,affected;
2579,variation
3139,hanging
6451,wealth
1087,powers
6241,money
4839,inducement
2886,ornament
7077,scotland
2136,extravagance
7923,cease
487,doleful
863,delicate;
3740,concise--and
7844,slight
7655,culprit
5922,latterly
920,subscribe
2400,faulty
4906,2018
23,17
5865,tea
5371,parasol
4552,expressed
6181,remarkably
1450,speak;
1122,mary
5424,f3
6605,goulding
3911,contents
4025,forgetfulness
5105,conversible
5793,her--indeed
3191,vanity
6152,provoke
3752,feathers
2069,behaviour
7988,comfortable;
5269,you--but
6811,struggles
3764,_persuasion_
6856,_expression_
7091,king
1819,been;
3955,imposed
618,propensities--the
1252,unnaturally
3296,expense
1598,supplying
2182,veneration
647,explanation
2291,lawn
6754,assertions;
3794,scorned
3858,achieving
5456,engross
1497,adept
731,absolute
1275,manners
5815,confirmation
3708,buy
7404,way
5018,occupation
2337,gratefully
4964,pleasant
4258,approbation
4997,turn--and
1985,man;
2251,remember
728,farmhouse
1697,upstart
6047,occasion
1541,farewell
7744,indemnify
205,colder
783,indulgent
2728,card-tables
7328,capital
8104,horrid
6011,positions;
3526,delightful
2869,bennet;
4991,prepossession
413,arguing
1958,portraits
4678,serviceable
339,despaired
2385,families
277,foresee
4913,murmurs
2989,occur
3392,stared--many
6829,ours
3506,?--for
3687,nephew's
3454,desperate
1033,follows:--
1050,table:
5024,57
5170,sensible
308,of--or
4063,group
4235,affords
6494,yielding;
4139,penitent
2497,rejecting
3929,conversation;
4408,neither
904,bennet's
2514,upbraiding
4185,outstripped
5962,devote
1312,protect
6069,party
4350,request
587,fine
7681,acceded
2015,altogether--mr
66,enumerating
2191,retaining
7683,negatived
6106,full
1041,revered
7801,articles
3797,say--of
3791,provision
615,good_
3891,follow
4157,towards
2545,creation
5772,soul
6214,embarrassment;
2181,asking
6234,merit
428,man--he
3403,dwelling
2644,spreading
7258,objection
6773,won;
3142,orderly
7984,stamp
6966,dining-parlour
2843,efforts
4713,assure
5602,attach
1467,(the
5616,unprofitable
6248,countries
8159,?--and
2427,weaknesses
7596,those
7192,all;
3979,vouchsafed
6476,indifference;
5604,increases
186,absence
7498,ordinary
7491,commonest
4456,overflowing
2967,half-an-hour
3892,hesitate
1031,chamberlayne
1795,fall
3156,leisurely
2622,reach
3781,attributing
7208,concerned
1254,grievous
8114,haste
3823,furniture;
2563,wretchedness
8146,presents
7286,ball;
2433,format
4853,generation
2665,employee
1272,gained
4809,aspire
563,congratulate
1778,polished
4236,dreaded;
3330,forgotten;
5158,regarding
2979,universities
1692,estimation
7469,archbishop
149,pretend
5010,answer--but
7881,attention
4432,short;
2035,discourage
6108,preserve
6884,bonnet
5163,reporting
4273,acquiescence
1911,niece;
2064,watering-place
108,revealing
2674,reckon
4605,gallery
3368,happy
7373,spoken
1193,dislike
7974,away;
949,date
7154,redress
7700,sleeves
3600,anxiety;
4581,parish
2651,girls
5259,headache;
7465,nor
893,scampering
1866,apologising
5230,preceded
5974,apparent
8119,shy
7897,drawings
3387,dresses
3900,discredit
2761,prior
2892,cares
3472,persuasions
1043,speaks
226,groundwork
7224,eye'
6725,shrink
4701,gaze
2510,display
5087,officers
3237,parading
1236,dead
4136,!--but
7299,will
7522,themselves
5248,corrupt
2070,service--and
3962,deaden
4026,immediate
